image_id,b1_denial,b2_generic,b3_present,b4_absent,b5_other
92660,0.010577432138468101,0.47318893622189523,8.040922235133046e-05,0.006670881898761538,0.5094823405185239
93965,0.00827402598972766,0.4499383327713871,0.0,0.009247641824588915,0.5325399994142963
94336,0.015354800766224799,0.5003340141862851,0.061804958508685254,0.004859708369522884,0.41764651816928205
96001,0.003998350992944865,0.4949343978987928,0.03926835071768099,0.017689919871648228,0.44410898051893305
97278,0.0028484466164415394,0.5087269884995986,0.026190125654947955,6.218825224162392e-06,0.4622282204037877
98392,0.005319095166470251,0.503499788937938,0.0530101020725855,0.0006342404643119832,0.43753677335869423
98520,0.006556201906574516,0.4727235612095244,0.050598104559455556,0.012733388784348614,0.45738874354009695
98839,0.007130507384015545,0.4987285163685509,0.05909485110210541,0.029093798085447934,0.4059523270598802
99114,0.019320668684388406,0.44594407003571296,0.015437655286987201,0.0077361905139862455,0.5115614154789252
102411,0.016198905243315825,0.5002286960576319,0.039351200671531604,0.0014334556688674629,0.44278774235865326
102707,0.01625783493282232,0.47331196723041163,0.013728593109230948,0.011727129040825993,0.48497447568670915
103548,0.007563580009008607,0.5184681119133965,0.06414183646116117,0.00041148764340317865,0.40941498397303067
104612,0.012236896071169326,0.3762636825715538,0.0,0.0038910813885106826,0.6076083399687663
104669,0.01253798513149142,0.4512184912248085,0.016248284886833986,0.019327526660131433,0.5006677120967347
105455,0.007389222268553931,0.47999841762535267,0.028091358346353425,0.008875046895918427,0.47564595486382155
106048,0.013460311716473928,0.464305211158064,0.05461304624845367,0.021953524464068213,0.44566790641294024
107554,0.013929119295766365,0.4657458949302846,0.0003515911188734281,0.0331403314002116,0.4868330632548641
107851,0.0012609756332535955,0.4788384703578187,0.018360628399056063,0.00019707611417329576,0.5013428494956983
108253,0.013594285175542934,0.4648666434807608,0.040575093242434954,0.001969140653715996,0.47899483744754534
110784,0.011215977012408949,0.4546235991926916,0.04281286781641838,0.017215101238685113,0.474132454739796
111179,0.002153202637341934,0.5113361218245964,0.03427422645095238,0.0037052291534397375,0.4485312199336697
111207,0.011127950831074294,0.4247667206459841,0.008329201099183836,0.012382815984646975,0.5433933114391107
111951,0.00830918292319168,0.44685411812953535,0.002912267970357423,0.009240437526112186,0.5326839934508034
117374,0.007658839956541042,0.5295624705277262,0.049086211016062205,0.003303785742110819,0.41038869275755985
118209,0.004185655328138678,0.4995216466828683,0.007965174107543722,0.00022058217372283642,0.4881069417077265
121586,0.016839528313984706,0.48482653458378816,0.031028424068691256,0.029454422023664415,0.4378510910098716
121673,0.000768764985919342,0.4100808557442611,0.01407821011015631,9.015427195886415e-05,0.5749820148877044
122927,0.015040376987791633,0.5030000972871768,0.011150583385532868,0.0011285226047813622,0.4696804197347174
124659,0.012149102005742552,0.41548388495938526,0.012212927475458019,0.013043450976082449,0.5471106345833318
124975,0.005556117030759786,0.4765431495891454,0.0,0.0001761727649116682,0.5177245606151832
125405,0.009144900762405294,0.5232496846689402,0.014230442380320747,0.0001236249587383727,0.4532513472295954
127476,0.0014846461646054927,0.4186435255241257,0.019071734521287978,0.0001652239657150648,0.5606348698242658
127494,0.010140062735563756,0.44967824257771816,0.00011567211910185167,0.0012242895361332092,0.538841733031483
128476,0.008549816753646697,0.4501495337026269,0.012412068621659847,0.024500030539377413,0.5043885503826891
128654,0.004112872192397817,0.5268433439907668,0.00840772337329608,6.0482029191523025e-06,0.46063001224062017
130386,0.015318210295872433,0.44365675047211983,0.02194998168988158,0.0016912829523421157,0.517383774589784
133418,0.00414947987863192,0.4626599107762715,0.01632068580727897,9.496837741198505e-06,0.5168604267000766
134322,0.005604981072567778,0.4731379238430194,0.02589545683768669,0.00043237720460166814,0.4949292610421245
134886,0.01707801872419419,0.4448728549828262,0.06419424791436598,0.0007335958055034829,0.4731212825731102
137727,0.006512524603417438,0.43966896839992087,0.04669995499864344,0.0011607890334936499,0.5059577629645247
142324,0.004928063319878189,0.4776895457900057,0.031253188666853796,0.0026884651770136556,0.4834407370462487
142472,0.011408137932976091,0.44053643079299576,0.014373475365216404,0.0002894155789777242,0.5333925403298341
143068,0.006601829100270503,0.44253189621552275,0.01549228979115235,9.311827549077803e-05,0.5352808666175636
144300,0.017780375610260704,0.5145987547939987,0.023989096886320595,0.0035444550256439333,0.440087317683776
147745,0.007649709179512187,0.4246225799299514,0.0,0.011457429861386885,0.5562702810291494
149568,0.01830195900540373,0.5181622421035752,0.04791130955886576,0.0060861324891434854,0.4095383568430118
149770,0.0007034861624318937,0.4874848647635564,0.00881089951596609,9.792563589975867e-05,0.5029028239221459
150649,0.011070041810267725,0.4524065344346329,0.01043262571711769,0.003967482321959359,0.5221233157160222
152465,0.009365672529647361,0.42698496424451804,0.0,0.0024831239232479233,0.5611662393025867
152771,0.021145698029968144,0.43852631484151566,0.0023561791183982056,0.002602572123768554,0.5353692358863494
153217,0.0064755105260417,0.519918430916423,0.02776795100471497,0.009058637157931674,0.43677947039488874
153669,0.004667831403583257,0.5065030432023285,0.021532378102755302,2.307388254153712e-05,0.4672736734087914
154000,0.01599631093965603,0.3938897341152585,0.0,0.005068865778578281,0.5850450891665071
154213,0.00590321414748757,0.5054130317941888,0.026045078460528358,0.00149311266823395,0.4611455629295613
155291,0.002438291694291669,0.4719878646299004,0.01472042061589747,0.006180426755828024,0.5046729963040825
156292,0.0038900617268172195,0.4567752643731532,0.047692468268924336,0.0020309218768391193,0.48961128375426605
156372,0.006807694019855431,0.532780986894708,0.05720935474898349,0.007296016431930216,0.39590594790452294
157138,0.0021863986058984312,0.45736883196261074,0.008665205481232159,0.015068652996423139,0.5167109109538356
157928,0.014240861042991035,0.45459291341723607,0.031724525559300845,0.0007168213247268803,0.4987248786557452
158744,0.0067782062658159085,0.5068640233769777,0.03136345132929371,0.0013972917820807911,0.45359702724583206
159977,0.0022143746905361962,0.47722160867246194,0.00017138486224546398,0.004612613746072695,0.5157800180286838
162581,0.007468322106755842,0.46578454366940786,0.03296642064051383,6.609165372408715e-05,0.4937146219295983
163562,0.007639514856266426,0.509787481451087,0.015656095027104407,7.220405939034617e-05,0.46684470460615163
166259,0.007964477186831586,0.4715402291933813,0.00175920183978432,2.1981698172538504e-07,0.5187358719630212
167122,0.012705117131600567,0.4909780118099569,0.05422757855504086,0.0017602117505082196,0.44032908075289334
168330,0.008566549233536322,0.5080733194132137,0.016991129102633885,0.0035779089438024666,0.4627910933068137
170116,0.0029289211549509272,0.4394679091389448,0.0031058195646199425,0.005687618083031823,0.5488097320584525
170191,0.014605603129449892,0.47403307066070705,0.04303629872872286,0.008072414875139444,0.46025261260598077
170670,0.005102290650894274,0.4510617575591392,0.037075880012181386,0.006262262054468873,0.5004978097233164
173371,0.00999214599546133,0.47533251902781853,0.03753878054461614,0.007206853806797758,0.4699297006253062
176606,0.008695883753639557,0.49940477556201024,0.02883102616600496,0.0013901202042070698,0.46167819431413815
179642,0.018229684410582512,0.4964398226277806,0.053991975774109136,0.00933750268405472,0.422001014503473
179765,0.015441327796579269,0.4827059985442868,0.002079028285637557,0.013754260279367252,0.4860193850941291
179898,0.011154263965784698,0.4720005943837949,0.03842675573994262,0.00017876224151333085,0.47823962366896444
180011,0.009272393564188018,0.5108194832386025,0.010698392048091736,0.0003822931721261047,0.4688274379769917
180798,0.008512971706276393,0.45380656544135256,0.04332478095628763,0.009975137441215625,0.4843805444548677
181303,0.011082722204856591,0.471030350017826,0.022864972676447957,0.002054189814693716,0.4929677652861757
181666,0.0052602314354931005,0.5155853391942986,0.02096070550454618,0.002575654815809595,0.45561806904985264
182155,0.003334677365634983,0.45709468800776265,0.012081400646216255,0.00899174899775172,0.5184974849826344
183127,0.0019197185770178048,0.43562574504397406,0.01609236809337581,6.817285916849318e-05,0.5462939954264637
185409,0.012862805997150622,0.47128149443159084,0.0,9.939665270961259e-06,0.5158457599059877
186632,0.012673095178294565,0.44247155956956413,0.014049676478768064,0.0056172467414285394,0.5251884220319447
186637,0.0024537824539579665,0.41405223197297664,0.007337085905423658,0.00029088021521838937,0.5758660194524232
186929,0.0018935712058695082,0.4531976358523448,0.004671674758862657,0.032303879692242896,0.5079332384906803
187055,0.010611376897610667,0.4978810727760282,0.05221556422681325,3.054453774547948e-05,0.43926144156180225
188439,0.02109283023405565,0.46082270549668125,0.008218973945356648,0.01139755031394953,0.4984679400099569
190236,0.010616544261085763,0.44286750685694287,0.062178474979114086,0.01499707313094032,0.46934040077191697
190756,0.002788014639272728,0.4057874509299328,0.018335707570535337,0.00010703210951776567,0.5729817947507415
195754,0.008313040521502913,0.43573430573617633,0.015780288995691786,0.006843612034167002,0.533328752712462
196141,0.012437039634138091,0.47811842631377427,0.031141048116611513,8.309924046462641e-05,0.47822038669501155
196185,0.010055448804279523,0.49930806678975703,0.019544106932105856,0.018749956526208308,0.45234242094764926
196843,0.014118211650239949,0.47002906049575754,0.05022689484132663,0.029340055751944604,0.4362857772607313
197388,0.00741443608906538,0.48267165552454305,0.024500611615237564,0.00017808574505774827,0.4852352110260964
198641,0.01070801114079878,0.4752994752550444,0.07656222545265189,0.02556797506486812,0.4118623130866368
199236,0.0072469729207548855,0.47590168790049253,0.04842305844000768,9.032915387298558e-05,0.4683379515848719
199681,0.006933333953830302,0.4294516030178874,3.0563112772757196e-09,0.02666288232174149,0.5369521776502295
200162,0.0017095553740044183,0.43835984292433383,0.04961602332095839,0.0013907433968164172,0.508923834983887
200252,0.01486906461000004,0.498166107519382,0.037900604988538394,0.015384074202327066,0.43368014867975246
200961,0.012241272340267161,0.5123392394692147,0.01875531145161122,0.005108162597791895,0.45155601414111507
201775,0.005408844015083224,0.47563851593431783,0.00320656663249668,8.510623272906915e-07,0.5157452223557749
205105,0.00834765468967946,0.5197157681630618,0.04154641860541122,0.0051569085931077435,0.4252332499487399
205647,0.003212057845653506,0.4551267723530413,0.0,0.0019418580989898559,0.5397193117023155
205776,0.007851321022094895,0.4361904435427483,0.030805490078298938,0.025832059607419553,0.4993206857494382
206135,0.007239540687174587,0.49054788871525284,0.011953845033509283,0.006136986333183739,0.4841217392308796
206411,0.004848748946115745,0.4472933832616819,0.01876227531917751,0.013421751415575773,0.5156738410574491
206994,0.008321124639390907,0.474939269840676,0.04090507934989619,0.035524432262992865,0.440310093907044
207306,0.01801022344348841,0.45552409834533614,0.02465560050892839,0.013525903608580806,0.48828417409366637
209972,0.0023627056416918256,0.5193579888296159,0.019839750035886745,0.0002622015791226357,0.45817735391368286
210230,0.00727193126037146,0.45358663272980776,0.03826920893896465,0.027455908101785772,0.4734163189690703
210299,0.004417428576531308,0.47005595991421373,0.025281085853451984,0.0004605930484227351,0.49978493260738033
211674,0.008160039909360374,0.48426948411091947,0.044447766683356676,0.00035918349636199616,0.4627635258000016
214192,0.0030004278904699417,0.4595767551695907,0.00297906890312135,8.231555209992298e-05,0.534361432484718
214205,0.008600454500149434,0.5015606091592841,0.05965999518285182,0.003455449475053543,0.42672349168266127
215245,0.00631416800509878,0.4868981905154911,0.0,0.0025575199666621256,0.504230121512748
215259,0.011494186360575708,0.5031411615935291,0.01463113608701755,0.008831613488127034,0.46190190247075075
216636,0.01432200683783375,0.44871551839355156,0.002918047659417539,0.006695201142191876,0.5273492259670052
219440,0.0018454478699550837,0.48559879946667495,0.009597735965246317,5.674522872584765e-05,0.5029012714693978
219578,0.008389693362864692,0.4377340927840566,0.05651033986740095,0.011876460875654485,0.4854894131100233
222118,0.003823079631889853,0.5438783728110943,0.04671122299190657,0.00010439880449013044,0.4054829257606191
222299,0.016820264022018923,0.4723278895082313,0.06996852474460831,0.012066339336358757,0.4288169823887827
223130,0.010962025848511168,0.46535649842655524,0.0,0.00021489652141496306,0.5234665792035187
223738,0.013566201639446825,0.4889645173764382,0.025787429069734687,0.0003761812565804007,0.47130567065779994
224337,0.013193487289168205,0.4948345283652725,0.028159062894127212,0.016449403040342297,0.4473635184110899
225405,0.005872683228448902,0.528989325320014,0.023532485066408676,2.21080063812392e-05,0.44158339837874727
226111,0.005281444850580927,0.4973322847481105,0.0,0.004266306626803199,0.49311996377450545
226984,0.01144204564644218,0.4234208443023648,0.0054061002246324425,0.014312088665097028,0.5454189211614636
228981,0.0023804346546485162,0.4039761955967948,0.02181078961986578,0.0024319846986949516,0.5694005954299961
229659,0.017939282551717315,0.4855615371807842,0.020896230860525885,0.004790103857669464,0.4708128455493031
229849,0.01015756919776728,0.46290030688501405,0.023409126714797387,0.0007759347767611495,0.5027570624256602
230008,0.018511012289408733,0.5117276706983167,0.03991566672032376,0.000293041138617929,0.4295526091533328
230166,0.0034019979358614937,0.4913701735128511,0.033469700451697684,0.00011760597163345354,0.47164052212795626
231237,0.006931669436153838,0.44213738071732095,0.008802688379677494,0.012650901863335642,0.5294773596035122
231549,0.009789984336702699,0.4630487923136122,0.029984523270148264,0.024543685104919197,0.4726330149746176
232538,0.005809800679731616,0.4552799419325813,0.057037300185940124,0.027037713002286103,0.45483524419946086
232646,0.004936981679642021,0.46481557209303426,0.0,0.00048218794132304845,0.5297652582860006
233033,0.00595242786765904,0.4503583203206047,0.013945300129591645,0.0032232683978020136,0.5265206832843425
234366,0.0032972387621990258,0.4784857548701876,0.030740414756146025,0.008579619701793216,0.47889697190967423
234526,0.01123485387736487,0.47957950847791353,0.044636278388927794,0.0005749084545398612,0.46397445080125393
235778,0.016914465809656644,0.47613917520837196,0.04177450293457122,0.00045596043231631533,0.4647158956150838
235836,0.0014206396946232658,0.46321733165760015,0.018941898964698282,0.0001309677254960096,0.5162891619575823
239318,0.01749745852852731,0.5190327549915449,0.09465453854128449,0.003037646341911206,0.36577760159673206
245320,0.0077386360683607425,0.46890056296480837,0.013240930961556235,0.0020708945496096844,0.508048975455665
245576,0.010616182229735318,0.4604273786192833,0.08491371335953625,0.028150368300295766,0.4158923574911495
246454,0.006096687758473624,0.5318882967234086,0.04976467726442301,0.0002961808072273107,0.4119541574464674
247917,0.004837164347363583,0.4580233086727871,0.01952390700801931,0.00022150541726396398,0.5173941145545661
248334,0.012002044693152322,0.5069668310311545,0.044091787561598254,0.0002477570235489402,0.43669157969054606
248810,0.0030690169596853246,0.4739644080833638,0.009003094452243742,5.780380064140344e-06,0.5139577001246429
249180,0.014266581636522925,0.46588333611531313,0.019253208882956566,0.005424486427676425,0.4951723869375311
249643,0.002115109306609548,0.5482690430065392,0.042099550940525386,0.007405689847859125,0.40011060689846684
250127,0.004968157518304529,0.5252549753833397,0.04712824117413251,0.0011099043719321152,0.4215387215522911
250137,0.019760901822602327,0.4811197317459996,0.03143180829572971,0.0023876838188993366,0.465299874316769
250282,0.004949875699823129,0.5116539929994196,0.02328838577445432,6.26592551556542e-06,0.4601014796007875
250619,0.009821109336987476,0.43139037851786866,0.018957616258836317,0.0029684569543607653,0.5368624389319469
252216,0.011286023963563527,0.5376136755730363,0.012831156016203833,0.006945007290286058,0.4313241371569102
252294,0.017225046336408163,0.49494014016440113,0.047853531648544535,0.023600858257629892,0.4163804235930163
252776,0.014793326936431343,0.46995553689937114,0.031575889593018186,0.0012428864517631216,0.4824323601194162
255718,0.010377135204515268,0.47614474965675263,0.0,0.014277804905004623,0.4992003102337275
257624,0.006639293009613669,0.4764556591580937,0.018853490536885238,0.00029018714459235005,0.497761370150815
260657,0.0022613445810223455,0.5011738419953844,0.0,0.0052398036733077935,0.4913250097502854
261888,0.003492762207681213,0.4618826274462047,0.02124165341095713,0.002050959775913554,0.5113319971592435
262938,0.007982156939700589,0.49439939705019004,0.021435382864353793,0.019280778840548546,0.4569022843052071
263068,0.00306509868026596,0.4119914429356198,0.005526362614507872,0.00016914965423709313,0.5792479461153694
263299,0.0010446004413439246,0.46829360016409594,0.024984191839211627,0.0018492460596242178,0.5038283614957243
263463,0.007396407527594275,0.49996947210896153,0.029821717907163665,0.00453444570678382,0.4582779567494967
263474,0.02487073859228104,0.4570023539008571,0.0,0.03857304491261119,0.47955386259425076
263796,0.005583541913455549,0.46679707883990884,0.0,0.005879301712172896,0.5217400775344627
267351,0.0034450012881521853,0.4376948995135863,0.031211923830359863,0.0010636524846905965,0.526584522883211
269196,0.0046642674365993475,0.4587998170017658,0.029442296121762565,0.0005551817953378938,0.5065384376445343
270244,0.004681779419496637,0.4090347994073084,0.0,0.00016722685993734055,0.5861161943132577
270386,0.002411015919162856,0.4958606731609683,0.0,0.00035134667138956265,0.5013769642484792
272136,0.009978390247833957,0.4924260428399001,0.06964881830411516,0.004315605557189209,0.4236311430509614
274272,0.012254485059807932,0.4957288037835476,0.04415794849005076,0.00021055455694697305,0.4476482081096468
278749,0.010140091957695167,0.4505045818066323,0.02016830991578649,0.011358832980122259,0.5078281833397639
279145,0.007122059745844442,0.448183107341952,0.006464770701810239,0.006766660636240101,0.5314634015741533
281414,0.016652631036729263,0.53330720162932,0.03677988401443987,0.001922283697743441,0.41133799962176754
282046,0.020842242529787485,0.4641510536953276,0.0,0.010906048323728632,0.5041006554511563
284106,0.011156415135838479,0.4472886340348853,0.024110645386941514,0.015788439943603724,0.5016558654987311
284743,0.02301124568754566,0.48782359468718306,0.03287215378232112,0.005480945406373402,0.45081206043657673
285349,0.0014525842453937915,0.3372269282748542,0.025559601101959328,0.012544459517683673,0.623216426860109
286182,0.009685791199724701,0.4670888285859892,0.0346806925543486,0.008778593490925607,0.4797660941690118
286523,0.00675650032029696,0.520025045909271,0.049149266955242105,0.015060023544954356,0.40900916327023557
287667,0.003417591045198259,0.4191599522763924,0.020863651828636955,0.04830014034972652,0.5082586645000459
288862,0.010432152630085135,0.4713205947206863,0.02548102297593708,0.0013332898554117012,0.4914329398178798
289594,0.007234967044444453,0.534242480415142,0.01472394759540016,0.003559180770356452,0.4402394241746569
291551,0.010087977280167124,0.4506743297242308,0.018101039489546195,0.0009194693420437976,0.5202171841640121
292005,0.009508602908181093,0.43596728920944444,0.0029293405638947776,0.001138837730955464,0.5504559295875243
292415,0.007461013975557654,0.4873369909011947,0.014543768200580096,0.0007636052104356998,0.48989462171223186
293245,0.013104341516228836,0.49272572251750035,0.0,0.012792553375017798,0.481377382591253
294350,0.007387897455205308,0.440468326454647,0.03821717502355734,0.008917426568661978,0.5050091744979284
296284,0.004829998610507099,0.43526381082077914,0.0,0.0005748347539625263,0.5593313558147512
296634,0.010171990037465444,0.4397326034114298,9.683826343613377e-07,0.04105037587360933,0.5090440622948612
296657,0.0032779566250294386,0.4638604501728577,0.0023696199449535884,0.00032996263588622806,0.530162010621273
297085,0.019094600864906396,0.47030744134087066,0.054455038652728396,0.05712808634533353,0.39901483279616096
297578,0.015217088612681477,0.48083723570290315,0.03159937496623076,0.02772232590089038,0.44462397481729427
298396,0.007421550029626515,0.45182593793385817,0.017511455632979993,0.01234537217087622,0.5108956842326591
298697,0.015412638348938343,0.5102417320288164,0.0017958191902884397,0.013756769995153703,0.45879304043680313
304560,0.005925383594537885,0.5034700081810496,0.044364868261540916,0.00030598941813258623,0.44593375054473905
307074,0.004816546135721514,0.4536322982038951,0.006708522078869714,0.0011984735194758877,0.5336441600620376
307145,0.01655301554248915,0.4226155520974995,0.02742876021691068,0.0075869629341542705,0.5258157092089464
308753,0.004738752102121342,0.4469555256441432,0.04120447041953328,0.000998919879219289,0.5061023319549828
310980,0.006451351091089183,0.47668075686943634,0.10311334429009889,0.0002064959560217124,0.4135480517933539
312192,0.006430970909569902,0.4520231546030195,0.02595474796575203,0.004518209147145431,0.5110729173745132
312237,0.008953296204393956,0.46677484522081464,0.020994936275586774,0.0004207524587370093,0.5028561698404675
