image_id,step,b1_denial,b2_generic,b3_present,b4_absent,b5_other
724,28,0.0,8.48893554459693e-06,0.0,0.0,0.9999915110644553
724,29,0.0,0.5794650923609098,0.0,0.0,0.42053490763909024
724,30,0.0,0.9734168940470292,0.0,0.0,0.026583105952970688
724,31,0.0,0.0,0.0,0.0,1.0
724,32,0.0,0.0003218449407417471,0.0,0.0,0.9996781550592582
724,33,0.0,0.7551721366692465,0.0,0.0,0.24482786333075335
724,34,0.004479103514517924,0.7337099864536192,0.0,0.0,0.2618109100318632
724,35,0.0,0.9194814079424471,0.0,0.0,0.08051859205755284
724,36,0.01899595072949755,0.4932564689211978,0.0,0.0,0.48774758034930454
724,37,0.01397374746137759,0.07768370561362004,0.0,0.0,0.9083425469250024
724,38,5.591178309321777e-06,0.999976735744864,0.0,0.0,1.7673076826973553e-05
724,39,0.0,0.3507345973744753,0.0,0.0,0.6492654026255246
724,40,0.0,0.0004705743084388467,0.0,0.0,0.9995294256915611
724,41,0.0,0.9580943669952525,0.0,0.0,0.041905633004747624
724,42,0.0,0.16031129576538725,0.0,0.0,0.8396887042346127
724,43,0.0,0.9675030799441995,0.0,0.0,0.032496920055800536
724,44,0.0,0.8883388814470652,0.0,0.0,0.11166111855293491
724,45,0.00119075315512186,0.9955330710549857,0.0,0.0,0.003276175789892357
724,46,0.026192516933185535,0.33248778064657014,0.0,0.0016750766364878606,0.6396446257837565
724,47,0.0,0.059751203686642926,0.0,0.039862189529180414,0.9003866067841767
724,48,0.0,0.40498821314124267,0.0,0.0,0.595011786858757
724,49,0.0,1.4582214884407564e-06,0.0,0.0,0.9999985417785118
724,50,0.000178221473374352,0.6296273182108667,0.0,0.0,0.3701944603157588
724,51,0.0006780316948691578,0.00852189518330454,0.0,0.0,0.9908000731218264
724,52,0.0,0.28482305638886823,0.0,0.0,0.7151769436111314
724,53,0.0,0.996366181759602,0.0,0.0,0.003633818240397835
724,54,0.0,0.03123269547324847,0.0,0.0,0.9687673045267517
724,55,0.0,0.995255206530175,0.0,0.0,0.004744793469825319
724,56,0.0038162911935873583,0.6774935129903171,0.0,0.0,0.3186901958160958
724,57,0.0,0.36267409428512,0.0,0.0,0.6373259057148803
724,58,0.0,0.07446359422440618,0.8153684913890606,0.0010989334820818953,0.10906898090445136
724,59,0.003968575236529614,0.4140051343864054,0.0,0.0,0.5820262903770648
724,60,0.0,0.9996107113455347,0.0,0.0,0.00038928865446542847
724,61,0.0,0.0005034855431428359,0.0,4.2172988254708674e-05,0.9994543414686028
724,62,0.0,0.0858246851756871,0.0,0.0,0.9141753148243128
724,63,0.0,0.9734533880057216,0.0,0.0,0.026546611994278893
724,64,0.0,0.02722174520281027,0.0,0.0,0.9727782547971894
724,65,0.0,0.550076038544465,0.11734213095167911,0.0,0.33258183050385604
724,66,0.0,0.9995841710945919,0.0,0.0,0.0004158289054080095
724,67,0.0,4.21260542787061e-05,0.0,0.0,0.9999578739457213
724,68,0.0,0.27252019277787337,0.0,0.0,0.7274798072221266
724,69,0.0,0.9837491270573099,0.0,0.0,0.016250872942689953
724,70,0.0,0.9801251991323277,0.0,0.0,0.019874800867672286
724,71,0.000338493507705503,0.5074287493359066,0.0,0.0,0.49223275715638776
724,72,0.18135024928156565,0.0003065514239555193,0.002014619291478292,0.0025467810802888738,0.8137817989227117
724,73,0.0,0.04405785816838474,0.5416746549004661,0.0,0.4142674869311492
724,74,0.0,0.1589598328909482,0.0,0.0,0.8410401671090516
724,75,0.0,0.22647172331941956,0.0,0.0,0.7735282766805806
724,76,0.0,0.8843248893909093,0.0,0.0,0.11567511060909073
724,77,0.0,0.7631991006370281,0.0,0.0,0.23680089936297205
724,78,0.0,0.9999961478108887,0.0,0.0,3.852189110940459e-06
724,79,0.0,0.7230138409574729,0.0,0.0,0.27698615904252705
724,80,0.0,0.20419210456243236,0.0,0.0,0.7958078954375678
724,81,0.0,0.9999971769085757,0.0,0.0,2.823091423733493e-06
724,82,0.0,0.9932621833261682,3.376317316335073e-05,1.684528266581256e-05,0.006687208218002437
724,83,0.0,0.0011796088960813157,0.0035023182831142646,0.0012347623466201644,0.9940833104741844
724,84,0.0,0.9952590233114853,0.0,0.0,0.0047409766885147635
724,85,0.0,0.9603239355939877,0.0,0.00019834014644488958,0.03947772425956758
724,86,0.00011719460839689775,0.9967422818821997,0.0,0.0,0.003140523509403616
724,87,0.0007418411625758761,0.2552916784850947,0.0,0.006067094801863929,0.7378993855504656
724,88,0.0,0.03814076219771144,0.0,0.49967257443092955,0.462186663371359
724,89,0.0,0.0,0.0,0.0,1.0
724,90,0.0,0.9998696305388213,7.993353284043427e-07,0.0,0.0001295701258506185
724,91,0.0,0.40262484328787823,0.0,0.0,0.5973751567121214
724,92,0.0,0.9766507918849607,0.0,0.0,0.02334920811503918
724,93,0.0,0.9993227288275903,0.0,0.0,0.0006772711724099184
724,94,0.0,0.9772907016066565,0.0,0.0,0.022709298393343822
724,95,0.0,0.9982279791786264,0.0,0.0,0.0017720208213736004
724,96,0.0010280596772885022,0.18455592974259574,0.0,0.0,0.814416010580116
724,97,0.0,0.3497917847242819,0.0,0.0,0.6502082152757183
724,98,0.0,0.9997620098991363,0.0,0.0,0.00023799010086379734
724,99,0.0,0.00011881694673168434,0.0,0.0,0.9998811830532681
724,100,0.0,0.1132203531270425,0.0,0.0,0.8867796468729575
724,101,0.0,0.8427249118475079,0.0,0.0,0.15727508815249222
724,102,1.2416110613518932e-05,0.3938721817960843,0.0,0.0,0.6061154020933023
724,103,0.0,0.7005260695986064,0.0,0.0,0.29947393040139364
724,104,0.0,0.9998876639527908,0.0,0.0,0.00011233604720888729
724,105,0.0,0.00022145782590318416,0.0,0.0,0.9997785421740969
724,106,0.0,0.08449677105724743,0.0,0.0,0.915503228942753
724,107,0.0,0.967799220996259,0.0,0.0,0.032200779003740944
724,108,0.0,0.9999300154049138,0.0,0.0,6.998459508594698e-05
724,109,0.0,0.11819485393856756,0.00015428342802542447,0.0,0.8816508626334068
724,110,0.0,0.9989279905979761,0.0,0.0,0.0010720094020238323
724,111,0.0,0.8635386720372674,0.0,0.0,0.13646132796273241
724,112,0.03372796973331486,0.0,0.0,0.3722460855819129,0.5940259446847723
724,113,0.8200290747279283,0.17230643230034853,0.0,0.0,0.00766449297172302
724,114,1.484956103047195e-05,0.9997918427724957,0.0,0.0,0.00019330766647371664
724,115,0.0,0.0002288906834455671,0.0,0.0,0.9997711093165549
724,116,0.0,0.1770983775721288,0.0,0.0,0.8229016224278711
724,117,0.0028454756493788134,0.22976063927691412,0.0,0.0,0.7673938850737074
724,118,0.0,0.9658723755110746,0.0,0.0,0.0341276244889258
724,119,0.0,0.001527301564699139,0.0017442113325752957,0.0,0.9967284871027257
724,120,0.0,0.9940963133844724,0.0,0.0,0.005903686615527439
724,121,0.0,0.9999781969396339,0.0,0.0,2.1803060366185084e-05
724,122,0.0,0.8011703066215649,0.0,0.0,0.19882969337843495
724,123,0.00014233530945633013,0.9975157012966208,0.0,0.0,0.0023419633939229267
724,124,0.6985122538417873,0.0614693757569853,0.0,0.0,0.2400183704012273
724,125,0.0,0.055311975340334274,0.0,0.0,0.9446880246596657
724,126,0.0,0.9997014327650919,0.0,2.076930781493917e-05,0.0002777979270927953
724,127,0.0,9.029432778641041e-05,0.0,0.0,0.9999097056722138
724,128,0.0,0.9997789981747556,0.0,0.0,0.00022100182524439186
724,129,1.8590814248455997e-05,9.059986238473297e-06,0.0,0.0,0.9999723491995134
724,130,0.0,0.9990505907160271,0.0,0.0,0.000949409283972595
724,131,0.0,0.10144784897500914,0.0,0.0,0.8985521510249908
724,132,0.0,0.0,0.0,0.0,0.9999999999999994
724,133,0.0,0.9923388950777402,0.0,0.0,0.007661104922260135
724,134,0.0,0.06339151509496245,0.0,0.0,0.9366084849050379
724,135,0.0,0.9097314412276142,0.0,0.0,0.09026855877238593
724,136,0.0,0.21105628233143395,0.0,0.0,0.7889437176685657
776,0,0.0,0.9998380500491856,0.0,0.0,0.00016194995081447762
776,1,0.0,0.9997953359414649,0.0,0.0,0.0002046640585353502
776,2,0.0,0.024573875965567343,0.0,0.0,0.9754261240344331
776,3,0.0,0.9084947456866338,0.0,0.0,0.0915052543133665
776,4,0.0,0.0032550771146204875,0.028563108326407845,0.0,0.9681818145589718
776,5,0.0,0.9999552351428752,0.0,0.0,4.476485712496481e-05
776,6,0.0,0.008131278017589885,0.0,0.0,0.9918687219824095
776,7,0.0,0.009503406163228601,0.0,0.0,0.9904965938367714
776,8,0.0,1.2900267368609047e-06,1.6373301816996347e-07,0.0,0.9999985462402451
776,9,0.0,0.9966922000417993,0.0030271148408000095,2.0195308806085975e-06,0.00027866558652012846
776,10,0.0,6.755814994489239e-09,0.0,0.0,0.9999999932441846
776,11,0.0,0.3286222242651182,0.0,0.0,0.6713777757348818
776,12,0.0,0.2704107740707234,0.0,0.0,0.7295892259292766
776,13,0.0,0.9136499407693912,0.0,0.0,0.08635005923060869
776,14,0.00016760684086484023,0.8813288740923065,0.0002873557524819562,0.0,0.11821616331434673
776,15,0.0069571943655136505,0.00977265850636469,0.6022521941080085,0.0132749201294413,0.36774303289067206
776,16,0.15596926091996777,0.020563157274074716,0.08091983250784496,0.013047951015196122,0.7294997982829163
776,17,0.0,1.778008404737143e-06,0.0,0.0,0.9999982219915953
776,18,0.0,0.9878141059565041,0.0,0.0,0.012185894043495911
776,19,0.0,0.937084859534227,0.0,0.0,0.06291514046577275
776,20,0.001883331487768967,0.4152653830636994,0.0039560350613273365,0.0,0.5788952503872045
776,21,0.0,1.2431079892731415e-06,5.019553450134485e-07,0.0,0.9999982549366659
776,22,0.0,0.9992924807509552,0.0006877993720861525,3.5736314013796015e-07,1.936251381887923e-05
776,23,0.0,7.39112158855618e-09,0.0,0.0,0.9999999926088784
776,24,0.0009415591278945936,0.7434362786543627,0.0,0.0,0.2556221622177427
776,25,0.0,0.33349223738205397,0.0,0.0,0.6665077626179459
776,26,0.0,0.001566034960237888,0.0,1.6562129437912603e-05,0.9984174029103243
776,27,0.0,0.0,0.0,0.0,1.0
776,28,0.0,0.9995609045046177,0.0,0.0,0.0004390954953825433
776,29,0.013160511698060777,0.30551899203630584,0.0,0.0,0.6813204962656335
776,30,0.0,0.9990529032743,0.0,0.0,0.0009470967257002441
776,31,0.006619830842554304,0.26730744726355177,0.0,0.0,0.726072721893894
776,32,0.0,0.9991038018443905,0.0,0.0,0.0008961981556092087
776,33,0.0,0.0018664626669446902,0.0,0.0,0.9981335373330553
776,34,0.0,0.8440865605925469,0.0,0.0,0.15591343940745317
776,35,0.0,0.0,0.0,0.0,0.9999999999999999
776,36,0.0,5.270881054274146e-06,0.0,3.3676308681229637e-07,0.999994392355859
776,37,0.0,0.6966288735541366,0.0,0.0,0.30337112644586345
776,38,0.0,0.9995098063865003,0.0,0.0,0.0004901936135001171
776,39,0.0,0.8469809477666157,0.0,0.0,0.1530190522333844
776,40,0.0003333932087008526,0.8957321380074837,0.00607051864806901,0.0001330598896376936,0.09773089024610851
776,41,0.0,0.9999928379448292,0.0,0.0,7.162055171028452e-06
776,42,0.0,0.31335397949420196,0.0033614293302670632,0.0,0.6832845911755315
776,43,0.0,7.440933521678622e-07,1.3041990570752536e-06,0.0,0.9999979517075906
776,44,0.0,0.99926464214661,0.000720806035541868,2.1846489950522124e-07,1.4333352948839619e-05
776,45,0.0,6.228805070220803e-08,6.672721955064792e-09,0.0,0.9999999310392278
776,46,0.03133592002562477,0.9030895625423301,0.0,0.0,0.065574517432045
776,47,0.0,0.04451229609182229,0.0,0.0,0.9554877039081775
776,48,0.0,1.2101100792490153e-06,0.0,0.0,0.9999987898899207
776,49,0.0,0.18654020860805934,0.0,0.0,0.8134597913919407
776,50,0.0,0.8802169145267723,0.0,0.0,0.11978308547322727
776,51,0.0,0.9800837536128525,0.0,0.0,0.019916246387147826
776,52,0.010866878191216395,0.19262002481557255,0.0,0.0,0.7965130969932113
776,53,0.0,0.9841663208809216,0.0,0.0,0.015833679119078733
776,54,0.00017176593351171673,0.9872565831193986,0.0,0.0,0.012571650947089773
776,55,0.0,0.009849781640551508,0.0,0.0,0.9901502183594484
776,56,0.07097106590736285,0.8931630589708986,0.0,0.0,0.03586587512173834
776,57,0.0,0.10366121915427659,0.0,0.0,0.8963387808457233
776,58,0.0,0.2804432250383872,0.0,0.0,0.7195567749616131
776,59,0.0,0.169065340048458,0.0,0.0,0.8309346599515419
776,60,0.0,0.9820635049519626,0.0,0.0,0.017936495048037043
776,61,0.0,0.9996271875155373,0.0,0.0,0.0003728124844625441
776,62,0.013771399136376164,0.6726540819547572,0.0053094800697516846,0.0,0.3082650388391154
776,63,0.0,0.9988366463692383,0.0,0.0,0.0011633536307621606
776,64,0.0,0.9735513845806966,0.0,0.0,0.026448615419303566
776,65,0.024599052103056445,0.12754971452158229,0.005237833244190089,0.0,0.8426134001311716
776,66,0.0,0.8418766355140705,0.0,0.0,0.15812336448592942
776,67,0.0,0.9905088452071714,7.266262861962242e-05,0.0,0.00941849216420903
776,68,0.00023281415506358138,0.12928558098753182,0.0027706591122758427,0.0,0.8677109457451292
776,69,0.0,1.5701924266611692e-07,3.4667799266274394e-07,0.0,0.9999994963027645
776,70,0.0,0.999132821682936,0.0008558858270365559,2.2890161137911055e-07,1.1063588416201711e-05
776,71,0.0,3.937325766325576e-08,6.483666065975474e-09,0.0,0.9999999541430763
776,72,0.0,0.334475610802784,0.0,0.0,0.6655243891972156
776,73,3.3770338053092104e-06,0.9996148170137894,0.0,0.0,0.0003818059524053181
776,74,0.0,0.0007106518839617834,0.0,0.0,0.9992893481160383
776,75,0.0,0.9999923542430699,0.0,0.0,7.645756929999266e-06
776,76,0.0,0.013433509392510114,0.0,0.0,0.9865664906074898
776,77,0.0,0.00014376714068311538,0.0,0.0,0.9998562328593174
776,78,0.0,0.9999948260112335,0.0,0.0,5.173988766237055e-06
776,79,0.0,0.0028347415162212515,0.0,0.002214554649151124,0.9949507038346272
776,80,0.0,0.986573769081593,0.0,0.0,0.013426230918407011
776,81,0.010653056034243607,0.4822956672968078,0.0,0.0,0.5070512766689484
776,82,0.0,0.2973443893282816,0.0,6.975679135993356e-05,0.7025858538803584
776,83,0.0010767422100883804,0.2644599270427177,0.0,0.0,0.7344633307471939
776,84,0.0,0.9635868610563454,0.0,0.0,0.03641313894365459
776,85,0.0,0.9634030693923203,0.0,0.0,0.03659693060767946
776,86,0.0,0.03259696279196628,0.0,0.0,0.9674030372080334
776,87,0.0,0.0,0.0,0.0,0.9999999999999997
776,88,0.0,7.235146616080586e-10,0.0,0.0,0.9999999992764855
776,89,0.0,0.0,0.0,0.0,1.0000000000000004
776,90,0.0,0.5310839654969609,0.0,0.0,0.4689160345030392
776,91,0.0,0.0,0.0,0.0,0.9999999999999999
776,92,0.0,0.0,0.0,0.0,1.0000000000000004
776,93,0.0,0.9798325145820697,0.0,0.0,0.020167485417930238
776,94,0.0,0.999268605541915,0.0,6.357087511267815e-08,0.0007313308872095161
776,95,0.0,0.9998768830267338,0.0,0.0,0.00012311697326656895
776,96,0.0,0.9999999440193196,0.0,0.0,5.5980680095490776e-08
776,97,0.0,0.0,0.0,0.0,1.0000000000000002
776,98,0.0,0.998072810635327,0.0,0.0,0.0019271893646729905
776,99,0.0,0.22693617483849476,0.0,0.0,0.7730638251615052
1425,0,0.0,0.9998904408491542,0.0,0.0,0.00010955915084592452
1425,1,0.0,0.9994391406859061,7.382801998487238e-06,0.0,0.0005534765120952816
1425,2,0.0,0.012909497755543136,0.0,0.0,0.9870905022444572
1425,3,0.0,0.9858963776685329,0.0,0.0,0.014103622331467164
1425,4,0.0,0.0034612043339314197,0.03037186243172674,0.0,0.9661669332343421
1425,5,0.0,0.8061178069611755,0.0,0.0,0.1938821930388247
1425,6,0.0,0.8534521766462724,0.0,0.0,0.14654782335372815
1425,7,0.018487343116115076,0.0060963262890415554,0.0,0.0,0.9754163305948435
1425,8,0.0,6.260587662390765e-06,0.0,0.0,0.9999937394123377
1425,9,0.011735562959781903,0.4949741574840836,0.0,0.0,0.4932902795561347
1425,10,0.0,0.0,0.0,0.0,1.0
1425,11,0.0,0.6942872601216943,0.0,0.0,0.3057127398783056
1425,12,0.28612624898954503,0.2970837894706385,0.0,0.0,0.4167899615398166
1425,13,0.012965631193404862,0.0888045955564286,0.0,0.0,0.8982297732501665
1425,14,0.0,0.9963885952594624,0.0,0.0,0.0036114047405375153
1425,15,1.324576362762736e-05,0.9960010774363882,0.0,0.0,0.003985676799984615
1425,16,0.0002311998720970106,0.9551237360851998,0.0,0.0,0.04464506404270291
1425,17,0.03876185807579868,0.0,0.0,0.005672538494701605,0.9555656034294994
1425,18,0.0,7.628289636272598e-06,0.0,0.0,0.9999923717103633
1425,19,0.0,1.7273676893987147e-06,0.0,0.0,0.9999982726323111
1425,20,0.025464933690478253,0.27113433972620726,0.0,0.011038645646606835,0.6923620809367074
1425,21,0.0,0.004476237588924886,0.0,0.0,0.9955237624110753
1425,22,0.07909341724710138,0.014881349828222295,0.0,0.007892631878597725,0.8981326010460784
1425,23,0.0,0.0,0.0,0.0,0.9999999999999999
1425,24,0.0,0.0002951681979501855,0.0,9.208850857844915e-06,0.9996956229511922
1425,25,0.0,0.8416895055986396,0.0,0.0,0.1583104944013607
1425,26,0.018500555898827074,0.48591296888498187,0.0,0.010401774874424438,0.48518470034176664
1425,27,0.020608411321292736,0.0,0.0,0.01656015169141264,0.9628314369872946
1425,28,8.901837852114452e-05,0.0017431576415849193,0.0,0.0,0.9981678239798939
1425,29,0.0,0.39049887165932473,0.0,0.0,0.6095011283406753
1425,30,0.013030210086346599,0.013870586435451557,0.0,0.0022467180665649467,0.9708524854116367
1425,31,0.0,1.1490617164598222e-06,0.0,0.0,0.9999988509382837
1425,32,0.0,0.9037419755019008,0.0,0.0,0.0962580244980991
1425,33,0.0,0.983802415407861,0.0,0.0,0.016197584592138957
1425,34,0.0007858498905227959,0.000890484587788641,0.0,0.0,0.9983236655216888
1425,35,0.0,1.9061048461598357e-09,0.0,0.0,0.9999999980938946
1425,36,0.0,0.7513152016903107,0.0,0.0,0.2486847983096892
1425,37,0.0,0.14836308738744133,0.0,0.0,0.8516369126125585
1425,38,0.0,0.7625355260818836,0.0,0.0,0.2374644739181162
1425,39,0.0,0.8698601304753304,0.0,0.0,0.13013986952466927
1425,40,0.0,0.0,0.11221600613035972,0.0,0.8877839938696405
1425,41,0.0,0.012844453666837124,0.03372037328902676,0.0,0.953435173044136
1425,42,0.0,0.9659754054270537,0.0,0.0,0.03402459457294637
1425,43,0.027914147314665412,0.44542806106207844,0.0,0.0,0.5266577916232558
1425,44,0.0,0.9610536847907966,0.0,0.0,0.03894631520920349
1425,45,0.0046770594510124035,0.9578682065414502,0.0,0.0,0.037454734007537266
1425,46,0.019784920053041888,0.9148223448202661,0.0,0.0,0.06539273512669182
1425,47,0.0,0.0,0.030051501656143127,0.411021102438719,0.558927395905138
1425,48,0.0,3.181779977323058e-06,0.0,7.855854039393394e-08,0.999996739661482
1425,49,0.0,0.1664999680861242,0.0,0.0,0.8335000319138754
1425,50,0.0,0.31186876400962577,0.0,0.007524828235919982,0.6806064077544542
1425,51,0.0,0.0,0.0,0.0,1.0000000000000004
1425,52,0.0,0.24057055406211908,0.0,0.0,0.7594294459378812
1425,53,0.0,0.23104624828108067,0.0,0.0,0.7689537517189196
1425,54,0.0,2.378446175115811e-07,0.0,0.0,0.9999997621553824
1425,55,0.0,0.14377583768309554,0.0,0.0,0.8562241623169048
1425,56,0.0,0.9980859676794768,0.0,0.0,0.0019140323205232527
1425,57,0.11256778814376364,0.10579252546813094,0.0,0.0,0.7816396863881055
1425,58,0.0,0.9999744038613894,0.0,0.0,2.5596138610416734e-05
1425,59,0.0,0.7997477105998286,0.0,0.0,0.2002522894001714
1425,60,0.0,0.005487839913605565,0.0,0.0,0.9945121600863944
1425,61,0.0,0.9893044952955802,0.0,0.0,0.010695504704419967
1425,62,0.0,0.918233534637051,0.0,0.0,0.08176646536294893
1425,63,0.0,0.3812771275026166,0.0,0.0,0.618722872497384
1425,64,0.0,0.44501598177983054,0.0,0.0,0.5549840182201697
1425,65,0.0,0.8191562484327608,0.0,0.0,0.1808437515672391
1425,66,0.0,0.0,0.0,0.0,1.0000000000000002
1425,67,0.0,0.9995424621461209,0.0,0.0,0.00045753785387958303
1425,68,0.0,0.9614514060368553,0.0,0.0,0.0385485939631451
1425,69,0.0036203589004059162,0.0,0.0,0.08798940596665389,0.9083902351329404
1425,70,0.5916291544098515,0.376699247676569,0.0,0.0,0.03167159791357942
1425,71,8.711674486700025e-09,0.9999998025686273,0.0,0.0,1.8871969838064523e-07
1425,72,0.0,0.014328598395080177,0.0,0.0014459799176050718,0.984225421687315
1425,73,0.5668204358581761,0.4083813149070085,0.0,0.0,0.024798249234815488
1425,74,2.8612562993434624e-05,0.9982221704864173,0.0,0.0,0.001749216950589
1425,75,0.0,5.9728266600771456e-05,0.0,0.0,0.9999402717333998
1425,76,0.0,0.5842592843211502,0.0,0.0,0.41574071567884996
1425,77,0.0,0.9861774745342757,0.0,0.0,0.013822525465723982
1425,78,0.0,0.34463496783807884,0.0,0.0,0.6553650321619205
1425,79,0.0,0.9775856987377993,0.0,0.0,0.022414301262200606
1425,80,0.4793314578947119,0.025823005809704026,0.0,0.0,0.49484553629558375
1425,81,0.0,0.17160900194238685,0.0,0.0,0.8283909980576131
1425,82,0.0,1.4116143502115968e-06,0.0,0.0,0.9999985883856505
1425,83,0.0,0.9980250306856119,0.0,0.0,0.001974969314388012
1425,84,0.0,0.004845709361545229,0.0,0.0,0.9951542906384548
1425,85,0.0,0.9996174539986679,0.0,0.0,0.0003825460013319658
1425,86,0.0,0.0,0.0,0.0,1.0
1425,87,0.0,2.3586149864341885e-08,0.0,0.0,0.9999999764138502
1425,88,0.0,0.9951311423950172,0.0,0.0,0.0048688576049826385
1425,89,0.0,0.17050729173511756,0.0,0.0,0.8294927082648824
1425,90,0.0,0.9075731731966058,0.0,0.0,0.09242682680339422
1425,91,0.0,0.06886788097056679,0.0,0.02644252042552321,0.9046895986039105
1425,92,0.0,0.0,0.0,0.0,0.9999999999999999
1425,93,0.0,0.9897649456544275,0.0,0.0,0.010235054345572573
1425,94,0.00026064071815003404,0.5873631586700059,0.0,0.0,0.41237620061184377
1584,0,0.0,0.9999156962930124,1.1778354401139459e-05,0.0,7.252535258630367e-05
1584,1,0.0,0.9985049478743099,4.651095453100563e-05,0.0,0.001448541171159294
1584,2,0.0,0.01016329289008535,0.0,0.0,0.9898367071099151
1584,3,1.61591228950685e-05,0.9811863700300194,1.8890984077726537e-05,0.0,0.018778579863008044
1584,4,0.0,0.005110440345420071,0.001570800832607824,0.002714168306769677,0.9906045905152021
1584,5,0.0,0.13402064707970673,0.00235660612248255,0.0,0.8636227467978108
1584,6,0.0,0.9807040202937217,0.00012784235380650037,0.0,0.019168137352471804
1584,7,0.0,2.8573329943464916e-05,9.364291404009647e-06,0.0,0.9999620623786524
1584,8,0.0,0.0,0.0,0.0,0.9999999999999997
1584,9,0.0,0.0015900222885638117,0.9321017927953383,0.0,0.06630818491609768
1584,10,0.0,0.11442198226447904,0.0,0.0,0.8855780177355208
1584,11,0.0,0.9496501461612716,0.0,0.0,0.05034985383872851
1584,12,4.118235963374879e-06,0.9997460604152354,0.0,0.0,0.00024982134880121215
1584,13,0.0,0.0,0.0,0.004581512694070954,0.9954184873059293
1584,14,0.0,0.00011526688712664892,1.353417739007909e-05,0.0,0.9998711989354838
1584,15,0.0,0.9436867966940183,0.0,0.0,0.05631320330598175
1584,16,0.08772531168980505,0.29473773770109923,0.0,0.0,0.6175369506090955
1584,17,1.1450839358432464e-06,0.9998963557251954,0.0,0.0,0.00010249919086915067
1584,18,0.0,0.10801347958333216,0.0,0.0,0.8919865204166679
1584,19,0.0,0.00785648394502877,0.0,0.0,0.9921435160549714
1584,20,0.0,0.994769971200222,0.0,0.0,0.0052300287997776316
1584,21,0.0,0.8652774256804235,0.0028202863508374762,0.0,0.13190228796873876
1584,22,0.0,0.002438802135227567,0.9174686331101812,0.0,0.08009256475459134
1584,23,0.00605398332534331,0.658411984936412,0.0,0.0,0.335534031738245
1584,24,0.01422872117850033,0.24139119920952237,0.0,0.0,0.7443800796119772
1584,25,0.0,0.04764571677044758,0.0009509371914762418,0.0,0.9514033460380763
1584,26,0.0,0.00019830822512353734,2.964121135555582e-05,0.0,0.9997720505635206
1584,27,0.0,0.999566641593191,0.0,0.0,0.0004333584068089879
1584,28,0.0,0.9997711377857577,0.0,0.0,0.00022886221424248663
1584,29,0.0,0.9980270086311805,9.997962609895993e-06,0.0,0.0019629934062093523
1584,30,0.0,0.9991107194074951,0.0,0.0,0.0008892805925049929
1584,31,0.0,0.2327668862739127,0.0,0.0,0.7672331137260872
1584,32,0.0,3.4889844157222255e-06,0.0,0.0,0.9999965110155847
1584,33,0.0,0.9223533281056768,0.0,0.0,0.07764667189432327
1584,34,0.0,0.002612241437418568,0.0,0.0,0.9973877585625813
1584,35,0.0,0.0,0.0,0.0,1.0000000000000004
1584,36,0.0,0.9994914462098253,0.0,0.0,0.0005085537901743952
1584,37,0.0,0.9989281932226197,0.0,0.0,0.0010718067773804283
1584,38,0.0,0.6680760068631012,0.0,0.0,0.33192399313689913
1584,39,0.0,0.9732275765176496,0.0,0.0,0.026772423482350247
1584,40,0.0,0.8974164982342201,0.00202171035422295,0.0,0.10056179141155713
1584,41,0.0,0.9998559283750056,0.0,0.0,0.00014407162499439975
1584,42,0.0,0.9999133903185049,0.0,0.0,8.660968149521956e-05
1584,43,0.001263029265360209,0.9006896968946562,0.0,0.0,0.09804727383998346
